,Fold,Model,Accuracy,Balanced Accuracy,Precision-Macro,Precision-Weighted,Recall-Macro,Recall-Weighted,F1-Score-Macro,F1-Score-Weighted
155,7,DummyClassifier,0.416,0.143,0.059,0.173,0.143,0.416,0.084,0.245
156,7,ExtraTreeClassifier,0.913,0.751,0.745,0.913,0.751,0.913,0.747,0.913
157,7,ExtraTreesClassifier,0.983,0.926,0.989,0.984,0.926,0.983,0.953,0.983
158,7,GaussianNB,0.923,0.91,0.688,0.948,0.796,0.923,0.703,0.934
159,7,KNeighborsClassifier,0.845,0.636,0.767,0.846,0.636,0.845,0.664,0.837
160,7,LabelPropagation,0.366,0.234,0.666,0.738,0.234,0.366,0.217,0.328
161,7,LabelSpreading,0.366,0.234,0.666,0.738,0.234,0.366,0.217,0.328
162,7,LinearDiscriminantAnalysis,0.978,0.977,0.895,0.981,0.977,0.978,0.915,0.979
163,7,LinearSVC,0.992,0.971,0.987,0.992,0.971,0.992,0.978,0.992
164,7,LogisticRegression,0.992,0.969,0.991,0.992,0.969,0.992,0.979,0.992
165,7,NearestCentroid,0.636,0.639,0.534,0.797,0.559,0.636,0.482,0.693
166,7,PassiveAggressiveClassifier,0.983,0.909,0.832,0.983,0.796,0.983,0.811,0.983
167,7,Perceptron,0.982,0.875,0.81,0.982,0.765,0.982,0.778,0.982
168,7,QuadraticDiscriminantAnalysis,0.928,0.812,0.781,0.927,0.812,0.928,0.795,0.927
169,7,RandomForestClassifier,0.977,0.865,0.98,0.978,0.865,0.977,0.904,0.976
170,7,RidgeClassifier,0.945,0.683,0.684,0.918,0.683,0.945,0.682,0.931
171,7,RidgeClassifierCV,0.945,0.683,0.684,0.918,0.683,0.945,0.682,0.931
172,7,SGDClassifier,0.979,0.81,0.837,0.978,0.81,0.979,0.823,0.978
173,7,SVC,0.974,0.888,0.976,0.974,0.888,0.974,0.915,0.974
174,7,LGBMClassifier,0.991,0.961,0.854,0.994,0.841,0.991,0.847,0.992
175,8,AdaBoostClassifier,0.675,0.499,0.471,0.537,0.499,0.675,0.43,0.576
176,8,BaggingClassifier,0.995,0.969,0.983,0.995,0.969,0.995,0.975,0.995
177,8,BernoulliNB,0.774,0.737,0.528,0.82,0.737,0.774,0.574,0.79
178,8,CalibratedClassifierCV,0.989,0.941,0.95,0.989,0.941,0.989,0.934,0.989
179,8,DecisionTreeClassifier,0.992,0.955,0.939,0.993,0.955,0.992,0.94,0.992
180,8,DummyClassifier,0.41,0.125,0.051,0.168,0.125,0.41,0.073,0.238
181,8,ExtraTreeClassifier,0.897,0.746,0.753,0.897,0.746,0.897,0.742,0.897
182,8,ExtraTreesClassifier,0.983,0.76,0.86,0.982,0.76,0.983,0.793,0.982
183,8,GaussianNB,0.925,0.909,0.715,0.945,0.909,0.925,0.742,0.933
184,8,KNeighborsClassifier,0.848,0.547,0.779,0.847,0.547,0.848,0.577,0.839
185,8,LabelPropagation,0.37,0.21,0.593,0.732,0.21,0.37,0.2,0.331
186,8,LabelSpreading,0.37,0.21,0.593,0.732,0.21,0.37,0.2,0.331
187,8,LinearDiscriminantAnalysis,0.979,0.988,0.941,0.98,0.988,0.979,0.959,0.98
188,8,LinearSVC,0.992,0.964,0.989,0.992,0.964,0.992,0.974,0.992
189,8,LogisticRegression,0.993,0.963,0.951,0.993,0.963,0.993,0.95,0.993
190,8,NearestCentroid,0.663,0.691,0.552,0.815,0.691,0.663,0.51,0.718
191,8,PassiveAggressiveClassifier,0.981,0.904,0.873,0.982,0.904,0.981,0.868,0.981
192,8,Perceptron,0.986,0.9,0.902,0.987,0.9,0.986,0.855,0.986
193,8,QuadraticDiscriminantAnalysis,0.922,0.707,0.674,0.92,0.707,0.922,0.689,0.92
194,8,RandomForestClassifier,0.979,0.722,0.859,0.978,0.722,0.979,0.75,0.977
195,8,RidgeClassifier,0.948,0.598,0.598,0.926,0.598,0.948,0.597,0.936
196,8,RidgeClassifierCV,0.948,0.598,0.598,0.926,0.598,0.948,0.597,0.936
197,8,SGDClassifier,0.975,0.704,0.728,0.97,0.704,0.975,0.715,0.973
198,8,SVC,0.975,0.75,0.846,0.974,0.75,0.975,0.77,0.973
199,8,LGBMClassifier,0.996,0.97,0.919,0.996,0.97,0.996,0.927,0.996
200,9,AdaBoostClassifier,0.668,0.477,0.462,0.769,0.477,0.668,0.373,0.609
201,9,BaggingClassifier,0.995,0.946,0.992,0.995,0.946,0.995,0.965,0.995
202,9,BernoulliNB,0.766,0.624,0.495,0.812,0.624,0.766,0.515,0.783
203,9,CalibratedClassifierCV,0.991,0.839,0.87,0.99,0.839,0.991,0.853,0.99
204,9,DecisionTreeClassifier,0.995,0.898,0.909,0.995,0.898,0.995,0.901,0.995
205,9,DummyClassifier,0.411,0.125,0.051,0.169,0.125,0.411,0.073,0.24
206,9,ExtraTreeClassifier,0.928,0.718,0.707,0.929,0.718,0.928,0.709,0.928
207,9,ExtraTreesClassifier,0.983,0.785,0.865,0.982,0.785,0.983,0.817,0.982
208,9,GaussianNB,0.926,0.898,0.707,0.947,0.898,0.926,0.732,0.935
209,9,KNeighborsClassifier,0.853,0.544,0.656,0.85,0.544,0.853,0.571,0.844
210,9,LabelPropagation,0.369,0.245,0.683,0.734,0.245,0.369,0.249,0.331
211,9,LabelSpreading,0.369,0.245,0.683,0.734,0.245,0.369,0.249,0.331
212,9,LinearDiscriminantAnalysis,0.98,0.984,0.902,0.984,0.984,0.98,0.917,0.981
213,9,LinearSVC,0.991,0.88,0.97,0.991,0.88,0.991,0.904,0.991
214,9,LogisticRegression,0.993,0.839,0.817,0.992,0.839,0.993,0.826,0.992
215,9,NearestCentroid,0.669,0.727,0.557,0.812,0.727,0.669,0.523,0.722
216,9,PassiveAggressiveClassifier,0.982,0.752,0.793,0.981,0.752,0.982,0.764,0.981
217,9,Perceptron,0.983,0.802,0.819,0.983,0.802,0.983,0.808,0.983
218,9,QuadraticDiscriminantAnalysis,0.926,0.704,0.687,0.925,0.704,0.926,0.695,0.925
219,9,RandomForestClassifier,0.978,0.687,0.734,0.975,0.687,0.978,0.705,0.975
220,9,RidgeClassifier,0.945,0.59,0.597,0.919,0.59,0.945,0.592,0.931
221,9,RidgeClassifierCV,0.945,0.59,0.597,0.919,0.59,0.945,0.592,0.931
222,9,SGDClassifier,0.971,0.688,0.731,0.969,0.688,0.971,0.707,0.97
223,9,SVC,0.985,0.83,0.824,0.984,0.83,0.985,0.826,0.984
224,9,LGBMClassifier,0.486,0.184,0.273,0.521,0.184,0.486,0.166,0.397
225,10,AdaBoostClassifier,0.65,0.37,0.355,0.511,0.37,0.65,0.304,0.522
226,10,BaggingClassifier,0.994,0.976,0.979,0.994,0.976,0.994,0.978,0.994
227,10,BernoulliNB,0.762,0.752,0.536,0.808,0.752,0.762,0.587,0.778
228,10,CalibratedClassifierCV,0.992,0.852,0.857,0.991,0.852,0.992,0.855,0.991
229,10,DecisionTreeClassifier,0.99,0.953,0.902,0.99,0.953,0.99,0.905,0.99
230,10,DummyClassifier,0.423,0.125,0.053,0.179,0.125,0.423,0.074,0.251
231,10,ExtraTreeClassifier,0.935,0.719,0.716,0.935,0.719,0.935,0.715,0.935
232,10,ExtraTreesClassifier,0.985,0.791,0.866,0.985,0.791,0.985,0.821,0.984
233,10,GaussianNB,0.928,0.941,0.716,0.946,0.941,0.928,0.749,0.935
234,10,KNeighborsClassifier,0.855,0.563,0.675,0.853,0.563,0.855,0.59,0.847
235,10,LabelPropagation,0.364,0.22,0.713,0.728,0.22,0.364,0.217,0.328
236,10,LabelSpreading,0.364,0.22,0.713,0.728,0.22,0.364,0.217,0.328
237,10,LinearDiscriminantAnalysis,0.979,0.985,0.924,0.982,0.985,0.979,0.943,0.98
238,10,LinearSVC,0.994,0.855,0.847,0.993,0.855,0.994,0.851,0.993
239,10,LogisticRegression,0.994,0.844,0.855,0.994,0.844,0.994,0.849,0.994
240,10,NearestCentroid,0.651,0.713,0.545,0.806,0.713,0.651,0.5,0.705
241,10,PassiveAggressiveClassifier,0.98,0.759,0.813,0.98,0.759,0.98,0.771,0.979
242,10,Perceptron,0.975,0.802,0.837,0.975,0.802,0.975,0.817,0.975
243,10,QuadraticDiscriminantAnalysis,0.927,0.711,0.683,0.927,0.711,0.927,0.695,0.926
244,10,RandomForestClassifier,0.979,0.702,0.854,0.978,0.702,0.979,0.724,0.976
245,10,RidgeClassifier,0.945,0.592,0.595,0.919,0.592,0.945,0.592,0.931
246,10,RidgeClassifierCV,0.945,0.592,0.595,0.919,0.592,0.945,0.592,0.931
247,10,SGDClassifier,0.974,0.699,0.726,0.969,0.699,0.974,0.711,0.971
248,10,SVC,0.974,0.791,0.856,0.974,0.791,0.974,0.815,0.973
249,10,LGBMClassifier,0.529,0.205,0.235,0.509,0.205,0.529,0.193,0.467
