care.virtue,fairness.virtue,loyalty.virtue,authority.virtue,sanctity.virtue,care.vice,fairness.vice,loyalty.vice,authority.vice,sanctity.vice,moral_nonmoral_ratio,f_var
0.02054794520547945,0.04938271604938272,0.0,0.0,0.03571428571428571,0.08053691275167785,0.07894736842105263,0.11334745762711865,0.08301404853128991,0.04878048780487805,0.6666666666666666,0.00143734495339362
0.09230769230769233,0.11688311688311688,0.0,0.0,0.10810810810810813,0.0,0.0,0.203125,0.2375,0.0,0.25,0.00823232058820275
0.0,0.0,0.029761904761904764,0.0,0.0,0.13192848020434228,0.1389127580856904,0.12108585858585857,0.09631822110373929,0.05027158851568562,1.5,0.0035288651076243907
0.0959409594095941,0.0,0.06227106227106227,0.04861111111111111,0.06666666666666668,0.0,0.06343283582089553,0.0,0.0,0.0,0.25,0.0013957639889583331
0.09245718050065876,0.07665498326699538,0.08736663058605228,0.05113163808815983,0.08375821709155042,0.024179620034542312,0.017660044150110375,0.022222222222222227,0.03046594982078853,0.017182130584192438,0.75,0.0009991196446764972
0.0,0.0,0.09066666666666667,0.06504065040650407,0.0,0.0893371757925072,0.10684931506849316,0.0,0.0,0.08490566037735849,0.2,0.002219803485702758
0.0,0.022277227722772276,0.0,0.03333333333333334,0.0,0.1540503897864648,0.06687898089171974,0.06787642737009826,0.0375,0.07463078118927323,0.3333333333333333,0.002283487825224165
0.02631578947368421,0.04545454545454546,0.0637469586374696,0.17013574660633485,0.05263157894736842,0.0189873417721519,0.0213903743315508,0.0,0.0,0.021739130434782608,0.4,0.0024617204900405296
0.0,0.04841337907375644,0.004368964368964369,0.02222222222222222,0.02142857142857143,0.11626595431596846,0.04566189617180814,0.04639431881676489,0.05525266824949519,0.10559545435089528,1.0,0.0015106410765765399
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.06521739130434782,0.11320754716981132,0.11363636363636365,0.0625,0.04,0.16666666666666666,0.0022134297658811357
0.0,0.11457201701973566,0.08984987149752398,0.04105571847507331,0.0,0.1044044044044044,0.0,0.0,0.05608365019011407,0.08120236046225719,0.2857142857142857,0.002199058795911158
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.052868494786642774,0.13804486680168251,0.05831363278171788,0.0840237503452085,0.09627304193834017,0.07829977628635347,0.0,0.026455026455026454,0.018518518518518517,0.026217228464419474,0.3333333333333333,0.0017684082000251355
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.11494252873563217,0.0,0.0,0.0975609756097561,0.09392265193370164,0.0,0.1,0.04430379746835443,0.1,0.0025776078633253287
0.098285596620328,0.07430655019960376,0.08431139272897077,0.05436072025699059,0.044674205222928025,0.012487257900101937,0.03914356787491116,0.008169934640522875,0.0451848998459168,0.03112329831311039,0.5454545454545454,0.0008661079867788109
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.04938271604938271,0.0410958904109589,0.059701492537313425,0.09722222222222222,0.15476190476190474,0.1111111111111111,0.002769066028630427
0.0,0.0,0.072992700729927,0.0,0.05,0.01948051948051948,0.056737588652482275,0.0,0.033707865168539325,0.0,0.16666666666666666,0.0007930764742378408
0.0,0.0,0.0,0.0,0.02631578947368421,0.18707836281365692,0.20824190177638452,0.06964193935240706,0.08034022185569678,0.13137881140598534,0.3076923076923077,0.006466665040373163
0.05518209190068143,0.054831744724710765,0.04528978885746871,0.02817732653605585,0.01125891652207442,0.07815691457407184,0.05904980192484277,0.08699133015699445,0.07655043369329083,0.14897439913959007,1.1666666666666667,0.0014118293851359985
0.04824844186546314,0.05047677013593021,0.03936039360393604,0.0,0.030303030303030307,0.03482587064676617,0.037037037037037035,0.046729925517804305,0.0953031653542147,0.03832792959703566,0.75,0.000552425624756029
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0625,0.06477732793522267,0.046875,0.028571428571428567,0.06363636363636364,0.0,0.0,0.0,0.05434782608695652,0.0,0.2857142857142857,0.000870428741085842
0.0,0.0,0.0,0.12025316455696206,0.0,0.09352517985611512,0.06818181818181818,0.13953488372093026,0.0,0.07575757575757576,0.25,0.003148857803050228
0.009774436090225564,0.007919366450683946,0.014834794335805796,0.006498194945848376,0.012145748987854251,0.0,0.0,0.0,0.0,0.0,0.125,3.402332795317792e-05
0.0,0.0404440314754216,0.046177121895971736,0.016313213703099513,0.024475524475524476,0.1722707224184444,0.0625,0.027777777777777776,0.027677496991576414,0.0689545814928078,0.3333333333333333,0.0023146694250822985
0.0985080545229244,0.11515028839543455,0.06873616239126733,0.037037037037037035,0.0,0.04421768707482993,0.0,0.0,0.05736638537271449,0.11661241073005779,0.21428571428571427,0.0021111109811718623
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06035460112545514,0.08711614758178955,0.061702028697665015,0.029337273111017304,0.06730365296803652,0.0721161342670171,0.019658119658119654,0.03371618720480893,0.05536977083068405,0.036486329261198366,1.25,0.0004645397820913886
0.06462585034013606,0.07142857142857142,0.0583941605839416,0.05136986301369862,0.0,0.07692307692307693,0.15789473684210525,0.17391304347826084,0.1111111111111111,0.10441176470588236,0.6666666666666666,0.002662874732954831
0.04322200392927309,0.0,0.03787798642334479,0.09678873965278449,0.04701492537313434,0.07178108040410788,0.1003341745524067,0.07773834005400934,0.04823358873472768,0.04927991620843152,1.6666666666666667,0.0009055193216557367
0.0,0.0,0.06658291457286432,0.07888040712468193,0.0,0.05541871921182266,0.06031363088057901,0.0,0.0,0.06218905472636816,0.07142857142857142,0.0011971202270673839
0.10061349693251534,0.08598351001177856,0.09360730593607304,0.07176470588235294,0.0912162162162162,0.0,0.0,0.0,0.0,0.0,0.25,0.00223420259382168
0.012043189368770765,0.047946718212208375,0.02605540897097625,0.027085927770859282,0.03975624672374629,0.08768012339753783,0.06324272133095662,0.0677092900544228,0.07279097166421916,0.04437217194570135,0.4444444444444444,0.0005661490283595395
0.0,0.0,0.04901960784313726,0.02994011976047904,0.0,0.08811544991511036,0.08393013447919154,0.030821917808219176,0.03785488958990536,0.06627761044176707,0.4,0.0011096829261408837
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.03435374149659863,0.032,0.07623306233062331,0.05208333333333333,0.15468221355350198,0.03799019607843137,0.017699115044247787,0.028074866310160432,0.07986756105951151,0.4444444444444444,0.0019181324077227394
0.1077742743956666,0.06061080330964826,0.03393043869164541,0.10266544076222411,0.04678362573099415,0.0,0.05238095238095238,0.03859649122807018,0.0,0.028985507246376805,0.6,0.001332229451223959
0.05913978494623656,0.06111111111111111,0.13536316947909025,0.10784554845056565,0.1001788908765653,0.0,0.02,0.0,0.0,0.0,0.5,0.0026923468750379817
0.0,0.1111111111111111,0.0,0.0,0.0,0.05882352941176471,0.0,0.11475409836065575,0.08571428571428573,0.05555555555555555,0.1111111111111111,0.0023626307825931523
0.0012218045112781955,0.026805138197639845,0.014082610161540943,0.000812274368231047,0.008025810814371152,0.14204419513418237,0.08435757086376738,0.08952088286268162,0.11731554740700668,0.10434677093217021,0.8888888888888888,0.0029226963002853636
0.16666666666666666,0.06896551724137931,0.21621621621621626,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.010280483869478631
0.0,0.0,0.0,0.0,0.0,0.16326530612244894,0.12875536480686695,0.12415349887133185,0.15165876777251186,0.13670886075949368,0.1111111111111111,0.005633263924939395
0.0,0.034883720930232565,0.0,0.0,0.05932203389830507,0.13276901669758812,0.06437768240343347,0.10175928911820561,0.10399839797076298,0.06835443037974684,0.6666666666666666,0.0022640005758284166
0.04718111614105832,0.028508771929824563,0.0239010989010989,0.012152777777777778,0.027927927927927927,0.08063471502590673,0.060353242067806664,0.05666666666666667,0.10751675677864853,0.0869606720122184,0.5714285714285714,0.0009704223132872883
0.0,0.03561253561253561,0.016603096253085033,0.0,0.0,0.10705965172020492,0.053146127060450014,0.0706896551724138,0.09268640357125611,0.06832685510021434,0.375,0.0015957677409767258
0.0,0.08823529411764706,0.06626506024096386,0.0,0.0,0.10344827586206896,0.0,0.0,0.0949367088607595,0.08496732026143791,0.07692307692307693,0.00221544446532893
0.06966731898238747,0.0782937739107627,0.05074588853110285,0.017007611798287345,0.008670520231213872,0.0389083009295767,0.02573529411764706,0.016981132075471698,0.028273809523809524,0.06581281784558483,0.4,0.000612285485884369
0.0,0.10714285714285714,0.0,0.0,0.10526315789473684,0.2129446640316206,0.08108108108108107,0.09407407407407407,0.14855072463768115,0.1153846153846154,0.4,0.004887166688106472
0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.06896551724137931,0.09803921568627452,0.02083333333333333,0.06818181818181818,0.125,0.002516586341263917
0.04797047970479705,0.0,0.06361287252525924,0.05763888888888889,0.03333333333333334,0.037077033837293015,0.07177805119242003,0.0,0.0,0.030416666666666668,0.5,0.0007276104099500505
